Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-11-07 00:00:00+05:30,3001.0,3004.0,2960.5,2976.0,905669,0.0,0.0,TCS.NS
2025-11-03 00:00:00+05:30,1164.800048828125,1202.800048828125,1157.199951171875,1197.5,2595111,0.0,0.0,TATACONSUM.NS
2025-11-04 00:00:00+05:30,1199.800048828125,1199.800048828125,1138.0999755859375,1179.300048828125,2886618,0.0,0.0,TATACONSUM.NS
2025-11-05 00:00:00+05:30,1179.300048828125,1179.300048828125,1179.300048828125,1179.300048828125,0,0.0,0.0,TATACONSUM.NS
2025-11-06 00:00:00+05:30,1172.0999755859375,1192.5,1167.4000244140625,1190.4000244140625,2401724,0.0,0.0,TATACONSUM.NS
2025-11-07 00:00:00+05:30,1185.0,1187.800048828125,1173.300048828125,1180.0999755859375,464331,0.0,0.0,TATACONSUM.NS
2025-10-31 00:00:00+05:30,414.04998779296875,417.5,409.04998779296875,410.0,8012169,0.0,0.0,TATAMOTORS.NS
2025-11-03 00:00:00+05:30,414.0,417.8500061035156,410.1000061035156,417.0,8952229,0.0,0.0,TATAMOTORS.NS
2025-11-04 00:00:00+05:30,417.3999938964844,417.5,405.1000061035156,406.5,8889004,0.0,0.0,TATAMOTORS.NS
2025-11-05 00:00:00+05:30,406.5,406.5,406.5,406.5,0,0.0,0.0,TATAMOTORS.NS
2025-11-06 00:00:00+05:30,407.1499938964844,409.70001220703125,405.3999938964844,407.8500061035156,6862359,0.0,0.0,TATAMOTORS.NS
2025-11-03 00:00:00+05:30,182.39999389648438,184.10000610351562,181.8000030517578,182.6699981689453,16652212,0.0,0.0,TATASTEEL.NS
2025-11-04 00:00:00+05:30,183.0,183.08999633789062,178.89999389648438,179.2899932861328,18746387,0.0,0.0,TATASTEEL.NS
2025-11-05 00:00:00+05:30,179.2899932861328,179.2899932861328,179.2899932861328,179.2899932861328,0,0.0,0.0,TATASTEEL.NS
2025-11-06 00:00:00+05:30,179.2899932861328,180.6699981689453,176.52000427246094,177.27000427246094,23664538,0.0,0.0,TATASTEEL.NS
2025-11-07 00:00:00+05:30,177.0,179.47000122070312,175.00999450683594,179.3000030517578,9573283,0.0,0.0,TATASTEEL.NS
2025-10-31 00:00:00+05:30,1433.800048828125,1437.5,1420.300048828125,1424.4000244140625,1757591,0.0,0.0,TECHM.NS
2025-11-03 00:00:00+05:30,1419.0999755859375,1424.0,1414.0,1419.800048828125,2136091,0.0,0.0,TECHM.NS
2025-11-04 00:00:00+05:30,1419.9000244140625,1425.300048828125,1405.5999755859375,1409.199951171875,1191278,0.0,0.0,TECHM.NS
2025-11-06 00:00:00+05:30,1412.0,1420.9000244140625,1410.0,1413.5999755859375,2502412,0.0,0.0,TECHM.NS
2025-11-07 00:00:00+05:30,1400.0999755859375,1409.800048828125,1388.5999755859375,1394.5999755859375,598299,0.0,0.0,TECHM.NS
2025-10-31 00:00:00+05:30,3758.89990234375,3783.0,3739.5,3746.699951171875,900994,0.0,0.0,TITAN.NS
2025-11-03 00:00:00+05:30,3730.0,3762.0,3667.300048828125,3724.5,1119367,0.0,0.0,TITAN.NS
2025-11-04 00:00:00+05:30,3724.5,3827.0,3715.0,3813.5,2524600,0.0,0.0,TITAN.NS
2025-11-06 00:00:00+05:30,3780.0,3837.699951171875,3761.60009765625,3774.39990234375,927231,0.0,0.0,TITAN.NS
2025-11-07 00:00:00+05:30,3766.0,3777.5,3736.0,3770.699951171875,295553,0.0,0.0,TITAN.NS
2025-10-31 00:00:00+05:30,4745.0,4748.89990234375,4685.2001953125,4694.2998046875,498496,0.0,0.0,TRENT.NS
2025-11-03 00:00:00+05:30,4694.2998046875,4720.0,4655.2001953125,4713.39990234375,292566,0.0,0.0,TRENT.NS
2025-11-04 00:00:00+05:30,4720.0,4724.89990234375,4646.0,4660.60009765625,475909,0.0,0.0,TRENT.NS
2025-11-06 00:00:00+05:30,4660.60009765625,4704.10009765625,4635.0,4679.2001953125,476465,0.0,0.0,TRENT.NS
2025-11-07 00:00:00+05:30,4679.5,4708.10009765625,4638.0,4656.0,312563,0.0,0.0,TRENT.NS
2025-11-03 00:00:00+05:30,11927.0,11984.0,11885.0,11950.0,98394,0.0,0.0,ULTRACEMCO.NS
2025-11-04 00:00:00+05:30,11960.0,11960.0,11785.0,11819.0,199364,0.0,0.0,ULTRACEMCO.NS
2025-11-05 00:00:00+05:30,11819.0,11819.0,11819.0,11819.0,0,0.0,0.0,ULTRACEMCO.NS
2025-11-06 00:00:00+05:30,11800.0,11985.0,11798.0,11910.0,189652,0.0,0.0,ULTRACEMCO.NS
2025-11-07 00:00:00+05:30,11871.0,11951.0,11834.0,11915.0,49607,0.0,0.0,ULTRACEMCO.NS
2025-11-03 00:00:00+05:30,240.6699981689453,241.2899932861328,239.5,240.5,4902693,0.0,0.0,WIPRO.NS
2025-11-04 00:00:00+05:30,240.5,240.83999633789062,237.52000427246094,237.9199981689453,6848284,0.0,0.0,WIPRO.NS
2025-11-05 00:00:00+05:30,237.9199981689453,237.9199981689453,237.9199981689453,237.9199981689453,0,0.0,0.0,WIPRO.NS
2025-11-06 00:00:00+05:30,240.0,240.6199951171875,238.3699951171875,240.0500030517578,7141517,0.0,0.0,WIPRO.NS
2025-11-07 00:00:00+05:30,238.6999969482422,239.25,236.0,236.88999938964844,2960014,0.0,0.0,WIPRO.NS
